UserName,QuestionID,Title,UserRespnse,Title,ExamID,Title,ResourcePrimaryName
s961205161,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s961406179,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s971502138,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502103,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502104,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502111,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502115,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502118,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502129,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502132,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502133,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502134,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502135,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502137,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502421,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s991406137,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s991502102,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s991502104,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s991502109,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s991502114,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s991502118,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s991502119,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s991502124,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s991502129,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s991502140,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s991502424,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s991502430,29113,۱. هدف اصلی تجزیه تحلیل مهارتهای ورزشی آن است که شما در آینده بتوانید به عنوان یک...............در کنار مربیان تیم ها باشید.,1000,آنالیزور تکنیک هاي ورزشی                                   ,1008,تجزیه وتحلیل,تئوری مربیگری
s961205161,29114,۲. در تکنیکهای ورزشی لازم است چشم در واقع : ,10,مشاهده می کند  watch  ,1008,تجزیه وتحلیل,تئوری مربیگری
s961406179,29114,۲. در تکنیکهای ورزشی لازم است چشم در واقع : ,100,مشاهده می کند  watch  ,1008,تجزیه وتحلیل,تئوری مربیگری
s971502138,29114,۲. در تکنیکهای ورزشی لازم است چشم در واقع : ,10,مشاهده می کند  watch  ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502103,29114,۲. در تکنیکهای ورزشی لازم است چشم در واقع : ,100,مشاهده می کند  watch  ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502104,29114,۲. در تکنیکهای ورزشی لازم است چشم در واقع : ,100,مشاهده می کند  watch  ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502111,29114,۲. در تکنیکهای ورزشی لازم است چشم در واقع : ,100,مشاهده می کند  watch  ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502115,29114,۲. در تکنیکهای ورزشی لازم است چشم در واقع : ,100,مشاهده می کند  watch  ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502118,29114,۲. در تکنیکهای ورزشی لازم است چشم در واقع : ,100,مشاهده می کند  watch  ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502129,29114,۲. در تکنیکهای ورزشی لازم است چشم در واقع : ,10,مشاهده می کند  watch  ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502132,29114,۲. در تکنیکهای ورزشی لازم است چشم در واقع : ,100,مشاهده می کند  watch  ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502133,29114,۲. در تکنیکهای ورزشی لازم است چشم در واقع : ,1,مشاهده می کند  watch  ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502134,29114,۲. در تکنیکهای ورزشی لازم است چشم در واقع : ,100,مشاهده می کند  watch  ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502135,29114,۲. در تکنیکهای ورزشی لازم است چشم در واقع : ,100,مشاهده می کند  watch  ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502137,29114,۲. در تکنیکهای ورزشی لازم است چشم در واقع : ,1,مشاهده می کند  watch  ,1008,تجزیه وتحلیل,تئوری مربیگری
s981502421,29114,۲. در تکنیکهای ورزشی لازم است چشم در واقع : ,1000,مشاهده می کند  watch  ,1008,تجزیه وتحلیل,تئوری مربیگری
