ExamID,UserName,Title,IPAddress,Browser,EntranceTime,ExamEndTime,FinalGrade
1008,o-4610487535,تجزیه وتحلیل,NULL,NULL,NULL,NULL,0.00
1008,o-4610545942,تجزیه وتحلیل,NULL,NULL,NULL,NULL,0.00
1008,o-4610573016,تجزیه وتحلیل,NULL,NULL,NULL,NULL,0.00
1008,o-4610667398,تجزیه وتحلیل,NULL,NULL,NULL,NULL,0.00
1008,o-4610763605,تجزیه وتحلیل,NULL,NULL,NULL,NULL,0.00
1008,o-4610786400,تجزیه وتحلیل,NULL,NULL,NULL,NULL,0.00
1008,o-4610808714,تجزیه وتحلیل,NULL,NULL,NULL,NULL,0.00
1008,o-4670273000,تجزیه وتحلیل,NULL,NULL,NULL,NULL,0.00
1008,o-4670319736,تجزیه وتحلیل,NULL,NULL,NULL,NULL,0.00
1008,s951401158,تجزیه وتحلیل,NULL,NULL,NULL,NULL,0.00
1008,s951506111,تجزیه وتحلیل,NULL,NULL,NULL,NULL,0.00
1008,s961205161,تجزیه وتحلیل,5.218.36.16,Firefox 86.0,2021-03-12 14:40:09.183,2021-03-12 14:57:32.143,11.00
1008,s961406179,تجزیه وتحلیل,188.158.140.163,Chrome 70.0,2021-03-12 14:40:18.247,2021-03-12 14:58:01.380,16.00
1008,s971403164,تجزیه وتحلیل,NULL,NULL,NULL,NULL,0.00
1008,s971502120,تجزیه وتحلیل,NULL,NULL,NULL,NULL,0.00
1008,s971502133,تجزیه وتحلیل,NULL,NULL,NULL,NULL,0.00
1008,s971502138,تجزیه وتحلیل,5.218.61.83,Chrome 70.0,2021-03-12 14:40:09.827,2021-03-12 14:53:59.457,19.00
1008,s981502103,تجزیه وتحلیل,5.218.97.208,Chrome 89.0,2021-03-12 14:41:03.937,2021-03-12 14:57:14.317,14.00
1008,s981502104,تجزیه وتحلیل,164.138.165.76,Chrome 88.0,2021-03-12 14:40:20.920,2021-03-12 14:56:13.553,15.00
1008,s981502111,تجزیه وتحلیل,109.125.154.27,Firefox 86.0,2021-03-12 14:40:07.950,2021-03-12 14:52:58.470,16.00
1008,s981502115,تجزیه وتحلیل,93.110.33.50,Chrome 79.0,2021-03-12 14:40:33.327,2021-03-12 14:57:26.660,17.00
1008,s981502118,تجزیه وتحلیل,5.219.124.215,Chrome 89.0,2021-03-12 14:40:16.683,2021-03-12 14:53:55.503,14.00
1008,s981502123,تجزیه وتحلیل,NULL,NULL,NULL,NULL,0.00
1008,s981502129,تجزیه وتحلیل,31.7.99.18,Firefox 86.0,2021-03-12 14:41:09.320,2021-03-12 14:53:58.863,8.00
1008,s981502130,تجزیه وتحلیل,NULL,NULL,NULL,NULL,0.00
1008,s981502132,تجزیه وتحلیل,93.110.222.124,Chrome 79.0,2021-03-12 14:41:13.837,2021-03-12 14:57:33.067,11.00
1008,s981502133,تجزیه وتحلیل,31.59.160.197,Chrome 89.0,2021-03-12 14:42:53.307,2021-03-12 14:56:58.033,16.00
1008,s981502134,تجزیه وتحلیل,5.75.84.57,Chrome 70.0,2021-03-12 14:40:08.450,2021-03-12 14:52:27.303,16.00
1008,s981502135,تجزیه وتحلیل,5.119.186.62,Firefox 84.0,2021-03-12 14:40:33.530,2021-03-12 14:53:28.583,14.00
1008,s981502137,تجزیه وتحلیل,5.250.101.53,Chrome 89.0,2021-03-12 14:41:48.980,2021-03-12 14:58:05.100,11.00
1008,s981502144,تجزیه وتحلیل,31.7.99.18,Chrome 89.0,2021-03-12 14:41:06.280,NULL,0.00
1008,s981502421,تجزیه وتحلیل,5.250.63.28,Chrome 88.0,2021-03-12 14:40:14.840,2021-03-12 14:53:02.017,7.00
1008,s991406137,تجزیه وتحلیل,93.110.96.10,Chrome 83.0,2021-03-12 14:40:06.420,2021-03-12 14:55:17.317,16.00
1008,s991502102,تجزیه وتحلیل,46.100.206.22,Chrome 70.0,2021-03-12 14:40:17.730,2021-03-12 14:53:15.677,17.00
1008,s991502104,تجزیه وتحلیل,69.194.104.158,Chrome 83.0,2021-03-12 14:40:41.717,2021-03-12 14:58:12.147,17.00
1008,s991502109,تجزیه وتحلیل,93.110.32.143,Chrome 70.0,2021-03-12 14:40:44.640,2021-03-12 14:58:18.507,12.00
1008,s991502114,تجزیه وتحلیل,5.218.168.216,Chrome 83.0,2021-03-12 14:41:36.400,2021-03-12 14:52:06.130,15.00
1008,s991502118,تجزیه وتحلیل,5.250.85.17,Chrome 72.0,2021-03-12 14:40:54.843,2021-03-12 14:53:14.770,16.00
1008,s991502119,تجزیه وتحلیل,164.215.244.216,Chrome 89.0,2021-03-12 14:40:14.030,2021-03-12 14:52:53.797,20.00
1008,s991502124,تجزیه وتحلیل,93.110.187.166,Chrome 83.0,2021-03-12 14:40:23.857,2021-03-12 14:52:32.260,15.00
1008,s991502129,تجزیه وتحلیل,5.53.55.158,Chrome 79.0,2021-03-12 14:40:12.013,2021-03-12 14:57:03.473,18.00
1008,s991502140,تجزیه وتحلیل,69.194.120.109,Chrome 88.0,2021-03-12 14:40:23.420,2021-03-12 14:57:15.817,17.00
1008,s991502424,تجزیه وتحلیل,5.123.132.125,Chrome 64.0,2021-03-12 14:40:49.390,2021-03-12 14:57:58.227,6.00
1008,s991502430,تجزیه وتحلیل,164.215.222.20,Chrome 70.0,2021-03-12 14:40:37.670,2021-03-12 14:53:45.020,10.00
1009,s991502430,رشدوتکامل,164.215.222.20,Chrome 87.0,2021-03-12 13:10:40.240,2021-03-12 13:27:57.683,15.00
1009,s991502424,رشدوتکامل,5.123.132.125,Chrome 64.0,2021-03-12 13:11:11.990,2021-03-12 13:30:12.943,17.00
1009,s991502140,رشدوتکامل,69.194.120.109,Chrome 88.0,2021-03-12 13:10:24.440,2021-03-12 13:29:11.197,15.00
1009,s991502129,رشدوتکامل,5.53.55.158,Chrome 79.0,2021-03-12 13:10:10.630,2021-03-12 13:26:49.807,15.00
1009,s991502124,رشدوتکامل,93.110.187.166,Chrome 83.0,2021-03-12 13:10:36.050,2021-03-12 13:29:13.117,11.00
1009,s991502119,رشدوتکامل,164.215.244.216,Chrome 89.0,2021-03-12 13:11:27.270,2021-03-12 13:25:24.803,14.00
1009,s991502118,رشدوتکامل,5.250.85.17,Chrome 72.0,2021-03-12 13:10:37.147,2021-03-12 13:28:26.710,10.00
1009,s991502114,رشدوتکامل,5.218.168.216,Chrome 81.0,2021-03-12 13:11:10.053,2021-03-12 13:25:17.397,8.00
1009,s991502109,رشدوتکامل,93.110.32.143,Chrome 87.0,2021-03-12 13:10:10.753,2021-03-12 13:29:53.890,11.00
1009,s991502104,رشدوتکامل,69.194.104.158,Chrome 83.0,2021-03-12 13:12:30.607,2021-03-12 13:29:59.470,15.00
1009,s991502102,رشدوتکامل,46.100.206.22,Chrome 87.0,2021-03-12 13:10:19.317,2021-03-12 13:27:38.310,15.00
1009,s991406137,رشدوتکامل,93.110.96.10,Chrome 83.0,2021-03-12 13:14:12.510,2021-03-12 13:27:44.480,14.00
1009,s981502421,رشدوتکامل,5.250.63.28,Chrome 88.0,2021-03-12 13:10:38.037,2021-03-12 13:25:05.660,9.00
1009,s981502144,رشدوتکامل,31.7.99.18,Chrome 89.0,2021-03-12 13:14:18.700,2021-03-12 13:28:34.117,13.00
1009,s981502137,رشدوتکامل,5.250.101.53,Chrome 89.0,2021-03-12 13:10:14.363,2021-03-12 13:27:00.180,13.00
1009,s981502135,رشدوتکامل,NULL,NULL,NULL,NULL,0.00
1009,s981502134,رشدوتکامل,NULL,NULL,NULL,NULL,0.00
1009,s981502133,رشدوتکامل,31.59.160.197,Chrome 89.0,2021-03-12 13:10:24.630,2021-03-12 13:30:19.323,12.00
