UserName,QuestionID,Title,UserRespnse,Title,ExamID,Title,ResourcePrimaryName
s951403141,31750,کدام عبارت صحیح است,10,در پلیمریزاسیون آنیونی به ندرت انتقال زنجیره اتفاق می افتد,3072,اصول مهندسي پليمر,اصول مهندسی پلیمر گروه (۱)
s961403108,31750,کدام عبارت صحیح است,10,در پلیمریزاسیون آنیونی به ندرت انتقال زنجیره اتفاق می افتد,3072,اصول مهندسي پليمر,اصول مهندسی پلیمر گروه (۱)
s961403122,31750,کدام عبارت صحیح است,10,در پلیمریزاسیون آنیونی به ندرت انتقال زنجیره اتفاق می افتد,3072,اصول مهندسي پليمر,اصول مهندسی پلیمر گروه (۱)
s961403134,31750,کدام عبارت صحیح است,10,در پلیمریزاسیون آنیونی به ندرت انتقال زنجیره اتفاق می افتد,3072,اصول مهندسي پليمر,اصول مهندسی پلیمر گروه (۱)
s961403135,31750,کدام عبارت صحیح است,1,در پلیمریزاسیون آنیونی به ندرت انتقال زنجیره اتفاق می افتد,3072,اصول مهندسي پليمر,اصول مهندسی پلیمر گروه (۱)
s971403105,31750,کدام عبارت صحیح است,1000,در پلیمریزاسیون آنیونی به ندرت انتقال زنجیره اتفاق می افتد,3072,اصول مهندسي پليمر,اصول مهندسی پلیمر گروه (۱)
s971403113,31750,کدام عبارت صحیح است,10,در پلیمریزاسیون آنیونی به ندرت انتقال زنجیره اتفاق می افتد,3072,اصول مهندسي پليمر,اصول مهندسی پلیمر گروه (۱)
s971403117,31750,کدام عبارت صحیح است,10,در پلیمریزاسیون آنیونی به ندرت انتقال زنجیره اتفاق می افتد,3072,اصول مهندسي پليمر,اصول مهندسی پلیمر گروه (۱)
s971403124,31750,کدام عبارت صحیح است,1,در پلیمریزاسیون آنیونی به ندرت انتقال زنجیره اتفاق می افتد,3072,اصول مهندسي پليمر,اصول مهندسی پلیمر گروه (۱)
s971403130,31750,کدام عبارت صحیح است,1,در پلیمریزاسیون آنیونی به ندرت انتقال زنجیره اتفاق می افتد,3072,اصول مهندسي پليمر,اصول مهندسی پلیمر گروه (۱)
