UserName,QuestionID,Title,UserRespnse,Title,ExamID,Title,ResourcePrimaryName
s951102501,32723,كدام يك از آنزيم هاي زير مسئول فاز دوم تبديل پيروات به فسفوانول پيروات است؟,100,فسفوانول پيروات كربوكسي كيناز                ,3191,بيوشيمي دو  آزمون ميانترم,بیوشیمی ۲ گروه (۱)
s961105117,32723,كدام يك از آنزيم هاي زير مسئول فاز دوم تبديل پيروات به فسفوانول پيروات است؟,10,فسفوانول پيروات كربوكسي كيناز                ,3191,بيوشيمي دو  آزمون ميانترم,بیوشیمی ۲ گروه (۱)
s961105123,32723,كدام يك از آنزيم هاي زير مسئول فاز دوم تبديل پيروات به فسفوانول پيروات است؟,1000,فسفوانول پيروات كربوكسي كيناز                ,3191,بيوشيمي دو  آزمون ميانترم,بیوشیمی ۲ گروه (۱)
s961105501,32723,كدام يك از آنزيم هاي زير مسئول فاز دوم تبديل پيروات به فسفوانول پيروات است؟,1000,فسفوانول پيروات كربوكسي كيناز                ,3191,بيوشيمي دو  آزمون ميانترم,بیوشیمی ۲ گروه (۱)
s961105902,32723,كدام يك از آنزيم هاي زير مسئول فاز دوم تبديل پيروات به فسفوانول پيروات است؟,100,فسفوانول پيروات كربوكسي كيناز                ,3191,بيوشيمي دو  آزمون ميانترم,بیوشیمی ۲ گروه (۱)
s961120901,32723,كدام يك از آنزيم هاي زير مسئول فاز دوم تبديل پيروات به فسفوانول پيروات است؟,10,فسفوانول پيروات كربوكسي كيناز                ,3191,بيوشيمي دو  آزمون ميانترم,بیوشیمی ۲ گروه (۱)
s991105101,32723,كدام يك از آنزيم هاي زير مسئول فاز دوم تبديل پيروات به فسفوانول پيروات است؟,1,فسفوانول پيروات كربوكسي كيناز                ,3191,بيوشيمي دو  آزمون ميانترم,بیوشیمی ۲ گروه (۱)
s991105102,32723,كدام يك از آنزيم هاي زير مسئول فاز دوم تبديل پيروات به فسفوانول پيروات است؟,100,فسفوانول پيروات كربوكسي كيناز                ,3191,بيوشيمي دو  آزمون ميانترم,بیوشیمی ۲ گروه (۱)
s991105103,32723,كدام يك از آنزيم هاي زير مسئول فاز دوم تبديل پيروات به فسفوانول پيروات است؟,0,فسفوانول پيروات كربوكسي كيناز                ,3191,بيوشيمي دو  آزمون ميانترم,بیوشیمی ۲ گروه (۱)
s991105104,32723,كدام يك از آنزيم هاي زير مسئول فاز دوم تبديل پيروات به فسفوانول پيروات است؟,100,فسفوانول پيروات كربوكسي كيناز                ,3191,بيوشيمي دو  آزمون ميانترم,بیوشیمی ۲ گروه (۱)
