ExamID,UserName,Title,IPAddress,Browser,EntranceTime,ExamEndTime,FinalGrade
3191,s951102501,بيوشيمي دو  آزمون ميانترم,85.9.123.139,Chrome 90.0,2021-04-29 10:30:11.513,2021-04-29 11:12:09.170,17.00
3191,s961105117,بيوشيمي دو  آزمون ميانترم,5.124.182.245,Firefox 47.0,2021-04-29 10:30:04.077,2021-04-29 11:10:59.173,13.98
3191,s961105123,بيوشيمي دو  آزمون ميانترم,86.57.40.251,Chrome 90.0,2021-04-29 10:30:03.747,2021-04-29 11:12:03.997,17.98
3191,s961105902,بيوشيمي دو  آزمون ميانترم,217.60.24.36,Chrome 90.0,2021-04-29 10:30:40.530,2021-04-29 11:11:43.857,16.88
3191,s961120901,بيوشيمي دو  آزمون ميانترم,5.106.98.253,Chrome 86.0,2021-04-29 10:30:22.810,2021-04-29 11:09:46.587,14.98
3191,s991105101,بيوشيمي دو  آزمون ميانترم,93.110.163.15,Chrome 90.0,2021-04-29 10:30:06.497,2021-04-29 11:12:09.403,16.98
3191,s991105102,بيوشيمي دو  آزمون ميانترم,5.216.92.189,Chrome 89.0,2021-04-29 10:30:31.203,2021-04-29 11:11:54.527,13.76
3191,s991105103,بيوشيمي دو  آزمون ميانترم,79.127.13.184,Chrome 90.0,2021-04-29 10:30:52.173,2021-04-29 11:11:55.513,18.44
3191,s991105104,بيوشيمي دو  آزمون ميانترم,5.124.168.141,Safari 10.0,2021-04-29 10:30:10.653,2021-04-29 11:06:19.280,18.98
3191,s991105105,بيوشيمي دو  آزمون ميانترم,5.124.95.239,Chrome 90.0,2021-04-29 10:30:08.343,2021-04-29 11:12:35.437,15.99
3191,s991105106,بيوشيمي دو  آزمون ميانترم,95.162.233.156,Firefox 88.0,2021-04-29 10:30:04.890,2021-04-29 11:12:08.513,16.98
3191,s991105107,بيوشيمي دو  آزمون ميانترم,5.119.109.228,Chrome 90.0,2021-04-29 10:30:06.200,2021-04-29 11:12:07.810,14.98
3191,s991105109,بيوشيمي دو  آزمون ميانترم,37.255.6.88,Chrome 90.0,2021-04-29 10:30:59.033,2021-04-29 11:12:02.653,19.99
3191,s991105110,بيوشيمي دو  آزمون ميانترم,37.255.157.20,Chrome 90.0,2021-04-29 10:30:11.297,2021-04-29 11:12:26.717,18.98
3191,s991105111,بيوشيمي دو  آزمون ميانترم,86.55.240.62,Chrome 90.0,2021-04-29 10:30:36.640,2021-04-29 11:11:38.527,19.45
3191,s991105112,بيوشيمي دو  آزمون ميانترم,5.123.158.147,Chrome 87.0,2021-04-29 10:30:19.187,2021-04-29 11:11:34.857,14.98
3191,s991105113,بيوشيمي دو  آزمون ميانترم,5.119.85.132,Chrome 90.0,2021-04-29 10:30:17.123,2021-04-29 11:12:04.653,17.00
3191,s991105114,بيوشيمي دو  آزمون ميانترم,5.119.111.117,Chrome 90.0,2021-04-29 10:30:06.200,2021-04-29 11:12:11.513,13.98
3191,s991105115,بيوشيمي دو  آزمون ميانترم,5.250.60.181,Chrome 90.0,2021-04-29 10:30:12.013,2021-04-29 11:09:33.757,17.98
3191,s991105116,بيوشيمي دو  آزمون ميانترم,5.250.3.104,Chrome 80.0,2021-04-29 10:33:56.810,2021-04-29 11:08:37.603,16.88
