UserName,QuestionID,Title,UserRespnse,Title,ExamID,Title,ResourcePrimaryName
s971804102,4167,میزان بارش در فلور نیمه استپی چه میزان است؟,10,<p><b>230 تا 400 میلی&shy;متر </b></p> ,3058,کوییز 1,گیاهشناسی میدانی گروه (۱)
s981804203,4167,میزان بارش در فلور نیمه استپی چه میزان است؟,10,<p><b>230 تا 400 میلی&shy;متر </b></p> ,3058,کوییز 1,گیاهشناسی میدانی گروه (۱)
s981804207,4167,میزان بارش در فلور نیمه استپی چه میزان است؟,100,<p><b>230 تا 400 میلی&shy;متر </b></p> ,3058,کوییز 1,گیاهشناسی میدانی گروه (۱)
s981804210,4167,میزان بارش در فلور نیمه استپی چه میزان است؟,100,<p><b>230 تا 400 میلی&shy;متر </b></p> ,3058,کوییز 1,گیاهشناسی میدانی گروه (۱)
s981804211,4167,میزان بارش در فلور نیمه استپی چه میزان است؟,10,<p><b>230 تا 400 میلی&shy;متر </b></p> ,3058,کوییز 1,گیاهشناسی میدانی گروه (۱)
s981804213,4167,میزان بارش در فلور نیمه استپی چه میزان است؟,10,<p><b>230 تا 400 میلی&shy;متر </b></p> ,3058,کوییز 1,گیاهشناسی میدانی گروه (۱)
s981804217,4167,میزان بارش در فلور نیمه استپی چه میزان است؟,10,<p><b>230 تا 400 میلی&shy;متر </b></p> ,3058,کوییز 1,گیاهشناسی میدانی گروه (۱)
s981804219,4167,میزان بارش در فلور نیمه استپی چه میزان است؟,10,<p><b>230 تا 400 میلی&shy;متر </b></p> ,3058,کوییز 1,گیاهشناسی میدانی گروه (۱)
s981804220,4167,میزان بارش در فلور نیمه استپی چه میزان است؟,10,<p><b>230 تا 400 میلی&shy;متر </b></p> ,3058,کوییز 1,گیاهشناسی میدانی گروه (۱)
s981804222,4167,میزان بارش در فلور نیمه استپی چه میزان است؟,10,<p><b>230 تا 400 میلی&shy;متر </b></p> ,3058,کوییز 1,گیاهشناسی میدانی گروه (۱)
s981804223,4167,میزان بارش در فلور نیمه استپی چه میزان است؟,1,<p><b>230 تا 400 میلی&shy;متر </b></p> ,3058,کوییز 1,گیاهشناسی میدانی گروه (۱)
s971804102,4171,مراتع چند درصد از سطح کشور را به خود اختصاص داده است؟,100,52.3 درصد,3058,کوییز 1,گیاهشناسی میدانی گروه (۱)
s981804203,4171,مراتع چند درصد از سطح کشور را به خود اختصاص داده است؟,1000,52.3 درصد,3058,کوییز 1,گیاهشناسی میدانی گروه (۱)
s981804207,4171,مراتع چند درصد از سطح کشور را به خود اختصاص داده است؟,1000,52.3 درصد,3058,کوییز 1,گیاهشناسی میدانی گروه (۱)
s981804210,4171,مراتع چند درصد از سطح کشور را به خود اختصاص داده است؟,1,52.3 درصد,3058,کوییز 1,گیاهشناسی میدانی گروه (۱)
s981804211,4171,مراتع چند درصد از سطح کشور را به خود اختصاص داده است؟,10,52.3 درصد,3058,کوییز 1,گیاهشناسی میدانی گروه (۱)
s981804213,4171,مراتع چند درصد از سطح کشور را به خود اختصاص داده است؟,1000,52.3 درصد,3058,کوییز 1,گیاهشناسی میدانی گروه (۱)
s981804217,4171,مراتع چند درصد از سطح کشور را به خود اختصاص داده است؟,100,52.3 درصد,3058,کوییز 1,گیاهشناسی میدانی گروه (۱)
s981804219,4171,مراتع چند درصد از سطح کشور را به خود اختصاص داده است؟,1000,52.3 درصد,3058,کوییز 1,گیاهشناسی میدانی گروه (۱)
s981804220,4171,مراتع چند درصد از سطح کشور را به خود اختصاص داده است؟,100,52.3 درصد,3058,کوییز 1,گیاهشناسی میدانی گروه (۱)
s981804222,4171,مراتع چند درصد از سطح کشور را به خود اختصاص داده است؟,100,52.3 درصد,3058,کوییز 1,گیاهشناسی میدانی گروه (۱)
