UserName,QuestionID,Title,UserRespnse,Title,ExamID,Title,ResourcePrimaryName
s981206202,21787,کدامیک از عناصر زیر برای گیاهان تثبیت کننده نیتروژن ضروری است,10,کبالت,8,مبانی تغذیه S1,مبانی تغذیه گیاهان باغبانی گروه (۱)
s981206204,21787,کدامیک از عناصر زیر برای گیاهان تثبیت کننده نیتروژن ضروری است,100,کبالت,8,مبانی تغذیه S1,مبانی تغذیه گیاهان باغبانی گروه (۱)
s981206205,21787,کدامیک از عناصر زیر برای گیاهان تثبیت کننده نیتروژن ضروری است,100,کبالت,8,مبانی تغذیه S1,مبانی تغذیه گیاهان باغبانی گروه (۱)
s981206208,21787,کدامیک از عناصر زیر برای گیاهان تثبیت کننده نیتروژن ضروری است,100,کبالت,8,مبانی تغذیه S1,مبانی تغذیه گیاهان باغبانی گروه (۱)
s981206209,21787,کدامیک از عناصر زیر برای گیاهان تثبیت کننده نیتروژن ضروری است,1000,کبالت,8,مبانی تغذیه S1,مبانی تغذیه گیاهان باغبانی گروه (۱)
s981206215,21787,کدامیک از عناصر زیر برای گیاهان تثبیت کننده نیتروژن ضروری است,100,کبالت,8,مبانی تغذیه S1,مبانی تغذیه گیاهان باغبانی گروه (۱)
s981206218,21787,کدامیک از عناصر زیر برای گیاهان تثبیت کننده نیتروژن ضروری است,100,کبالت,8,مبانی تغذیه S1,مبانی تغذیه گیاهان باغبانی گروه (۱)
s981206224,21787,کدامیک از عناصر زیر برای گیاهان تثبیت کننده نیتروژن ضروری است,100,کبالت,8,مبانی تغذیه S1,مبانی تغذیه گیاهان باغبانی گروه (۱)
s981206225,21787,کدامیک از عناصر زیر برای گیاهان تثبیت کننده نیتروژن ضروری است,100,کبالت,8,مبانی تغذیه S1,مبانی تغذیه گیاهان باغبانی گروه (۱)
s981206230,21787,کدامیک از عناصر زیر برای گیاهان تثبیت کننده نیتروژن ضروری است,100,کبالت,8,مبانی تغذیه S1,مبانی تغذیه گیاهان باغبانی گروه (۱)
s981206202,21790,کدامیک از عناصر زیر در ساختمان ترکیبات آلی گیاهی مشاهده نمی شود,100,پتاسیم,8,مبانی تغذیه S1,مبانی تغذیه گیاهان باغبانی گروه (۱)
s981206204,21790,کدامیک از عناصر زیر در ساختمان ترکیبات آلی گیاهی مشاهده نمی شود,1,پتاسیم,8,مبانی تغذیه S1,مبانی تغذیه گیاهان باغبانی گروه (۱)
s981206205,21790,کدامیک از عناصر زیر در ساختمان ترکیبات آلی گیاهی مشاهده نمی شود,10,پتاسیم,8,مبانی تغذیه S1,مبانی تغذیه گیاهان باغبانی گروه (۱)
s981206208,21790,کدامیک از عناصر زیر در ساختمان ترکیبات آلی گیاهی مشاهده نمی شود,1,پتاسیم,8,مبانی تغذیه S1,مبانی تغذیه گیاهان باغبانی گروه (۱)
s981206209,21790,کدامیک از عناصر زیر در ساختمان ترکیبات آلی گیاهی مشاهده نمی شود,1,پتاسیم,8,مبانی تغذیه S1,مبانی تغذیه گیاهان باغبانی گروه (۱)
s981206215,21790,کدامیک از عناصر زیر در ساختمان ترکیبات آلی گیاهی مشاهده نمی شود,10,پتاسیم,8,مبانی تغذیه S1,مبانی تغذیه گیاهان باغبانی گروه (۱)
s981206218,21790,کدامیک از عناصر زیر در ساختمان ترکیبات آلی گیاهی مشاهده نمی شود,1,پتاسیم,8,مبانی تغذیه S1,مبانی تغذیه گیاهان باغبانی گروه (۱)
s981206224,21790,کدامیک از عناصر زیر در ساختمان ترکیبات آلی گیاهی مشاهده نمی شود,1000,پتاسیم,8,مبانی تغذیه S1,مبانی تغذیه گیاهان باغبانی گروه (۱)
s981206225,21790,کدامیک از عناصر زیر در ساختمان ترکیبات آلی گیاهی مشاهده نمی شود,10,پتاسیم,8,مبانی تغذیه S1,مبانی تغذیه گیاهان باغبانی گروه (۱)
s981206230,21790,کدامیک از عناصر زیر در ساختمان ترکیبات آلی گیاهی مشاهده نمی شود,10,پتاسیم,8,مبانی تغذیه S1,مبانی تغذیه گیاهان باغبانی گروه (۱)
