UserName,QuestionID,Title,UserRespnse,Title,ExamID,Title,ResourcePrimaryName
s971601107,31928,قدیمی ترین قالی های ترکیه کدامند؟,100,قالی های قرن 13میلادی(قالیهای سلجوقی),3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601109,31928,قدیمی ترین قالی های ترکیه کدامند؟,100,قالی های قرن 13میلادی(قالیهای سلجوقی),3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601118,31928,قدیمی ترین قالی های ترکیه کدامند؟,100,قالی های قرن 13میلادی(قالیهای سلجوقی),3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601122,31928,قدیمی ترین قالی های ترکیه کدامند؟,100,قالی های قرن 13میلادی(قالیهای سلجوقی),3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601125,31928,قدیمی ترین قالی های ترکیه کدامند؟,100,قالی های قرن 13میلادی(قالیهای سلجوقی),3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601126,31928,قدیمی ترین قالی های ترکیه کدامند؟,100,قالی های قرن 13میلادی(قالیهای سلجوقی),3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601127,31928,قدیمی ترین قالی های ترکیه کدامند؟,100,قالی های قرن 13میلادی(قالیهای سلجوقی),3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601133,31928,قدیمی ترین قالی های ترکیه کدامند؟,100,قالی های قرن 13میلادی(قالیهای سلجوقی),3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601136,31928,قدیمی ترین قالی های ترکیه کدامند؟,100,قالی های قرن 13میلادی(قالیهای سلجوقی),3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601138,31928,قدیمی ترین قالی های ترکیه کدامند؟,100,قالی های قرن 13میلادی(قالیهای سلجوقی),3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601141,31928,قدیمی ترین قالی های ترکیه کدامند؟,100,قالی های قرن 13میلادی(قالیهای سلجوقی),3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601107,31929,از نقش ها ونگاره های رایج در پارچه ها و دستبافتهای ترکیه؟,1,گزینه های 1 و 3,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601109,31929,از نقش ها ونگاره های رایج در پارچه ها و دستبافتهای ترکیه؟,1,گزینه های 1 و 3,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601118,31929,از نقش ها ونگاره های رایج در پارچه ها و دستبافتهای ترکیه؟,1,گزینه های 1 و 3,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601122,31929,از نقش ها ونگاره های رایج در پارچه ها و دستبافتهای ترکیه؟,1,گزینه های 1 و 3,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601125,31929,از نقش ها ونگاره های رایج در پارچه ها و دستبافتهای ترکیه؟,1000,گزینه های 1 و 3,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601126,31929,از نقش ها ونگاره های رایج در پارچه ها و دستبافتهای ترکیه؟,10,گزینه های 1 و 3,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601127,31929,از نقش ها ونگاره های رایج در پارچه ها و دستبافتهای ترکیه؟,10,گزینه های 1 و 3,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601133,31929,از نقش ها ونگاره های رایج در پارچه ها و دستبافتهای ترکیه؟,1,گزینه های 1 و 3,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601136,31929,از نقش ها ونگاره های رایج در پارچه ها و دستبافتهای ترکیه؟,1,گزینه های 1 و 3,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601138,31929,از نقش ها ونگاره های رایج در پارچه ها و دستبافتهای ترکیه؟,1,گزینه های 1 و 3,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601141,31929,از نقش ها ونگاره های رایج در پارچه ها و دستبافتهای ترکیه؟,1,گزینه های 1 و 3,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601107,31932,گزینه نادرست کدام است؟,100,طرح سیمرغ و اژدها در بین ترکمن ها متداول است,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601109,31932,گزینه نادرست کدام است؟,100,طرح سیمرغ و اژدها در بین ترکمن ها متداول است,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601118,31932,گزینه نادرست کدام است؟,100,طرح سیمرغ و اژدها در بین ترکمن ها متداول است,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601122,31932,گزینه نادرست کدام است؟,100,طرح سیمرغ و اژدها در بین ترکمن ها متداول است,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601125,31932,گزینه نادرست کدام است؟,100,طرح سیمرغ و اژدها در بین ترکمن ها متداول است,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601126,31932,گزینه نادرست کدام است؟,100,طرح سیمرغ و اژدها در بین ترکمن ها متداول است,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601127,31932,گزینه نادرست کدام است؟,100,طرح سیمرغ و اژدها در بین ترکمن ها متداول است,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601133,31932,گزینه نادرست کدام است؟,100,طرح سیمرغ و اژدها در بین ترکمن ها متداول است,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601136,31932,گزینه نادرست کدام است؟,100,طرح سیمرغ و اژدها در بین ترکمن ها متداول است,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601138,31932,گزینه نادرست کدام است؟,100,طرح سیمرغ و اژدها در بین ترکمن ها متداول است,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601141,31932,گزینه نادرست کدام است؟,100,طرح سیمرغ و اژدها در بین ترکمن ها متداول است,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601107,31933,ویژگیهای فرش های ترکمنی قرون ۲۰ و ۱۹ میلادی کدامند؟,1,همه موارد,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601109,31933,ویژگیهای فرش های ترکمنی قرون ۲۰ و ۱۹ میلادی کدامند؟,1,همه موارد,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601118,31933,ویژگیهای فرش های ترکمنی قرون ۲۰ و ۱۹ میلادی کدامند؟,1,همه موارد,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601122,31933,ویژگیهای فرش های ترکمنی قرون ۲۰ و ۱۹ میلادی کدامند؟,1,همه موارد,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601125,31933,ویژگیهای فرش های ترکمنی قرون ۲۰ و ۱۹ میلادی کدامند؟,1,همه موارد,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601126,31933,ویژگیهای فرش های ترکمنی قرون ۲۰ و ۱۹ میلادی کدامند؟,1,همه موارد,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601127,31933,ویژگیهای فرش های ترکمنی قرون ۲۰ و ۱۹ میلادی کدامند؟,1,همه موارد,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601133,31933,ویژگیهای فرش های ترکمنی قرون ۲۰ و ۱۹ میلادی کدامند؟,1,همه موارد,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601136,31933,ویژگیهای فرش های ترکمنی قرون ۲۰ و ۱۹ میلادی کدامند؟,1,همه موارد,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
s971601138,31933,ویژگیهای فرش های ترکمنی قرون ۲۰ و ۱۹ میلادی کدامند؟,1,همه موارد,3100,میان ترم 1-تاریخ فرش جهان,تاریخ فرش جهان گروه (۱)
