ExamID,UserName,Title,IPAddress,Browser,EntranceTime,ExamEndTime,FinalGrade
4670,s971504106,هنر خاور دور (چین و ژاپن) باستان,31.7.117.61,Chrome 91.0,2021-06-13 13:30:34.483,2021-06-13 14:07:03.460,17.00
4670,s971504109,هنر خاور دور (چین و ژاپن) باستان,158.58.14.98,Chrome 89.0,2021-06-13 13:30:32.640,2021-06-13 14:20:19.447,18.00
4670,s971504119,هنر خاور دور (چین و ژاپن) باستان,5.218.200.30,Chrome 88.0,2021-06-13 13:30:34.153,2021-06-13 14:08:21.077,18.00
4670,s971504122,هنر خاور دور (چین و ژاپن) باستان,151.239.233.11,Chrome 91.0,2021-06-13 13:30:11.133,2021-06-13 14:05:54.243,18.00
4670,s971504901,هنر خاور دور (چین و ژاپن) باستان,5.123.199.201,Chrome 91.0,2021-06-13 13:30:48.750,2021-06-13 14:06:25.247,17.00
4670,s971504129,هنر خاور دور (چین و ژاپن) باستان,5.124.38.189,Chrome 91.0,2021-06-13 13:30:11.260,2021-06-13 14:15:22.290,17.00
4670,s971504117,هنر خاور دور (چین و ژاپن) باستان,78.39.2.20,Chrome 91.0,2021-06-13 13:30:40.140,2021-06-13 14:18:16.017,15.00
4670,s971504130,هنر خاور دور (چین و ژاپن) باستان,164.138.186.159,Safari 11.0,2021-06-13 13:30:07.413,2021-06-13 14:08:19.000,17.00
4670,s971504128,هنر خاور دور (چین و ژاپن) باستان,31.7.115.181,Firefox 89.0,2021-06-13 13:30:22.603,2021-06-13 13:59:51.803,18.00
4670,s961504106,هنر خاور دور (چین و ژاپن) باستان,5.123.6.208,Safari 14.0,2021-06-13 13:31:00.597,2021-06-13 14:18:09.733,16.00
4670,s971504107,هنر خاور دور (چین و ژاپن) باستان,5.218.61.67,Chrome 91.0,2021-06-13 13:30:49.487,2021-06-13 14:14:13.383,18.00
4670,s971504126,هنر خاور دور (چین و ژاپن) باستان,5.123.145.108,Chrome 88.0,2021-06-13 13:30:05.320,2021-06-13 13:57:28.127,18.00
4670,s971504115,هنر خاور دور (چین و ژاپن) باستان,5.22.108.224,Chrome 89.0,2021-06-13 13:30:06.477,2021-06-13 13:59:07.453,16.00
4670,s971504124,هنر خاور دور (چین و ژاپن) باستان,217.219.46.114,Chrome 91.0,2021-06-13 13:30:03.133,2021-06-13 14:05:58.820,17.00
4670,s971504114,هنر خاور دور (چین و ژاپن) باستان,5.218.98.151,Chrome 91.0,2021-06-13 13:32:08.903,2021-06-13 14:08:15.703,17.00
4670,s971504116,هنر خاور دور (چین و ژاپن) باستان,93.110.84.117,Chrome 84.0,2021-06-13 13:30:49.097,2021-06-13 14:13:55.290,16.00
4670,s961504113,هنر خاور دور (چین و ژاپن) باستان,5.124.124.60,Chrome 75.0,2021-06-13 13:31:02.610,2021-06-13 14:19:38.963,16.00
4670,s971504103,هنر خاور دور (چین و ژاپن) باستان,86.57.73.171,Chrome 91.0,2021-06-13 13:30:27.823,2021-06-13 14:07:39.383,17.00
4760,t1987,Osteology,NULL,NULL,2021-06-11 15:02:37.440,NULL,0.00
4760,s971504901,Osteology,5.123.149.67,Chrome 91.0,2021-06-12 13:30:44.390,2021-06-12 14:24:07.593,15.00
4760,s971504116,Osteology,93.110.36.155,Chrome 84.0,2021-06-12 13:30:58.520,2021-06-12 14:30:32.693,15.00
4760,s971504103,Osteology,86.57.84.174,Chrome 91.0,2021-06-12 13:30:48.337,2021-06-12 14:22:04.507,15.00
4760,s971504124,Osteology,78.39.34.156,Chrome 89.0,2021-06-12 13:30:15.767,2021-06-12 14:26:57.580,13.75
4760,s971504115,Osteology,69.194.68.175,Chrome 89.0,2021-06-12 13:31:15.707,2021-06-12 14:25:33.800,12.50
4760,s971504126,Osteology,5.124.106.65,Chrome 88.0,2021-06-12 13:30:08.883,2021-06-12 14:09:29.400,15.00
4760,s971504107,Osteology,5.218.54.6,Chrome 91.0,2021-06-12 13:30:44.103,2021-06-12 14:29:23.353,15.00
4760,s971504114,Osteology,5.22.121.5,Chrome 91.0,2021-06-12 13:30:16.097,2021-06-12 14:30:30.870,12.75
4760,s971504128,Osteology,31.7.115.93,Chrome 90.0,2021-06-12 13:30:21.210,2021-06-12 14:20:33.677,15.00
4760,s971504117,Osteology,5.75.55.15,Chrome 91.0,2021-06-12 13:30:15.427,2021-06-12 14:28:42.313,9.00
4760,s971504130,Osteology,5.250.64.134,Safari 11.0,2021-06-12 13:30:11.920,2021-06-12 14:30:19.390,14.75
4760,s971504119,Osteology,5.218.11.120,Chrome 88.0,2021-06-12 13:31:34.133,2021-06-12 14:24:47.173,15.00
4760,s971504122,Osteology,2.182.173.48,Chrome 91.0,2021-06-12 13:30:07.667,2021-06-12 14:24:20.967,15.00
4760,s971504129,Osteology,5.124.75.115,Chrome 91.0,2021-06-12 13:47:12.540,2021-06-12 14:30:43.787,8.00
4760,s971504106,Osteology,31.7.114.21,Chrome 91.0,2021-06-12 13:30:15.350,2021-06-12 14:25:04.910,15.00
4760,s971504109,Osteology,93.110.230.123,Chrome 80.0,2021-06-12 13:30:05.890,2021-06-12 14:30:40.190,7.25
4994,s971504106,پایان ترم,37.254.213.10,Chrome 91.0,2021-06-14 14:00:32.143,2021-06-14 14:39:24.803,15.00
4994,s971504122,پایان ترم,2.184.137.23,Chrome 91.0,2021-06-14 14:00:17.003,2021-06-14 14:38:58.053,17.00
4994,s971504119,پایان ترم,5.250.68.182,Chrome 88.0,2021-06-14 14:01:21.020,2021-06-14 14:41:54.653,16.00
4994,s971504901,پایان ترم,5.123.71.147,Chrome 91.0,2021-06-14 14:00:35.987,2021-06-14 14:39:35.353,17.00
4994,s971504128,پایان ترم,37.254.190.166,Firefox 89.0,2021-06-14 14:00:06.830,2021-06-14 14:36:30.100,17.00
4994,t1539,پایان ترم,NULL,NULL,2021-06-14 14:45:52.793,NULL,0.00
4994,s971504114,پایان ترم,86.57.117.141,Chrome 91.0,2021-06-14 14:00:15.673,2021-06-14 14:35:18.110,19.00
4994,s971504107,پایان ترم,5.218.24.199,Chrome 87.0,2021-06-14 14:00:41.940,2021-06-14 14:54:49.477,17.00
4994,s971504126,پایان ترم,5.124.99.195,Chrome 88.0,2021-06-14 14:00:05.720,2021-06-14 14:23:40.537,18.00
4994,s971504115,پایان ترم,164.138.147.250,Chrome 89.0,2021-06-14 14:02:11.833,2021-06-14 14:32:22.730,19.00
4994,s971504103,پایان ترم,86.57.115.244,Chrome 91.0,2021-06-14 14:00:22.457,2021-06-14 14:39:09.587,18.00
5485,s971504103,پایان ترم,86.57.115.62,Chrome 91.0,2021-06-16 13:30:23.123,2021-06-16 13:43:44.253,19.00
5485,s971504115,پایان ترم,5.22.101.213,Chrome 89.0,2021-06-16 13:30:49.470,2021-06-16 13:40:28.197,17.00
5485,s971504124,پایان ترم,151.239.235.214,Chrome 87.0,2021-06-16 13:31:09.750,2021-06-16 13:41:28.387,18.00
5485,s971504126,پایان ترم,31.59.168.91,Chrome 90.0,2021-06-16 13:31:26.630,2021-06-16 13:43:08.440,19.00
5485,s971504107,پایان ترم,5.218.45.111,Chrome 83.0,2021-06-16 13:30:26.607,2021-06-16 13:44:05.913,18.00
5485,s971504114,پایان ترم,NULL,NULL,NULL,NULL,0.00
5485,s971504128,پایان ترم,37.255.153.43,Firefox 89.0,2021-06-16 13:30:06.450,2021-06-16 13:32:30.963,19.00
5485,s971504130,پایان ترم,5.250.76.248,Safari 11.0,2021-06-16 13:40:17.130,2021-06-16 13:46:09.167,17.00
5485,s971504901,پایان ترم,5.124.194.177,Chrome 88.0,2021-06-16 13:44:28.283,2021-06-16 13:45:12.573,18.00
5485,s971504119,پایان ترم,85.239.213.122,Chrome 90.0,2021-06-16 13:30:58.663,2021-06-16 13:45:09.230,19.00
5485,s971504122,پایان ترم,46.100.194.28,Chrome 91.0,2021-06-16 13:30:18.107,2021-06-16 13:40:21.177,18.00
5485,s971504106,پایان ترم,5.53.42.28,Chrome 91.0,2021-06-16 13:31:01.507,2021-06-16 13:40:22.303,0.00
5485,s971504109,پایان ترم,185.22.28.158,Chrome 91.0,2021-06-16 13:30:14.780,NULL,0.00
5485,t1422,پایان ترم,NULL,NULL,2021-06-14 15:19:35.430,NULL,0.00
5797,s971504109,آزمون فرهنگ و هنر عهد صفوی,185.22.28.250,Chrome 89.0,2021-06-24 13:30:06.800,2021-06-24 14:20:38.987,18.00
5797,s971504106,آزمون فرهنگ و هنر عهد صفوی,5.218.85.84,Chrome 91.0,2021-06-24 13:30:25.973,2021-06-24 14:14:33.103,18.00
5797,s971504122,آزمون فرهنگ و هنر عهد صفوی,2.184.137.83,Chrome 91.0,2021-06-24 13:30:31.850,2021-06-24 14:12:51.830,18.00
5797,s971504119,آزمون فرهنگ و هنر عهد صفوی,5.250.85.160,Chrome 88.0,2021-06-24 13:30:48.280,2021-06-24 14:16:05.433,17.00
5797,s971504901,آزمون فرهنگ و هنر عهد صفوی,5.124.60.20,Chrome 91.0,2021-06-24 13:30:52.560,2021-06-24 14:12:25.133,17.00
5797,s971504129,آزمون فرهنگ و هنر عهد صفوی,5.124.245.8,Chrome 91.0,2021-06-24 13:30:55.983,2021-06-24 14:18:51.683,15.00
5797,s971504130,آزمون فرهنگ و هنر عهد صفوی,93.110.219.33,Safari 11.0,2021-06-24 13:30:13.393,2021-06-24 14:09:15.087,17.00
5797,s971504128,آزمون فرهنگ و هنر عهد صفوی,37.255.153.41,Firefox 89.0,2021-06-24 13:30:07.097,2021-06-24 14:08:35.513,18.00
5797,s971504114,آزمون فرهنگ و هنر عهد صفوی,5.218.49.213,Chrome 91.0,2021-06-24 13:30:12.613,2021-06-24 14:09:18.767,16.00
5797,s961504106,آزمون فرهنگ و هنر عهد صفوی,5.124.133.118,Chrome 87.0,2021-06-24 13:30:41.447,2021-06-24 14:19:24.250,18.00
5797,s971504117,آزمون فرهنگ و هنر عهد صفوی,31.7.99.39,Chrome 91.0,2021-06-24 13:31:33.650,2021-06-24 14:17:55.570,18.00
5797,s971504107,آزمون فرهنگ و هنر عهد صفوی,69.194.68.17,Chrome 90.0,2021-06-24 13:30:30.897,2021-06-24 14:15:53.743,16.00
5797,s971504126,آزمون فرهنگ و هنر عهد صفوی,5.123.104.1,Chrome 88.0,2021-06-24 13:30:08.723,2021-06-24 13:55:43.030,17.00
5797,s971504124,آزمون فرهنگ و هنر عهد صفوی,2.184.142.156,Chrome 91.0,2021-06-24 13:30:03.943,2021-06-24 14:07:05.597,14.00
5797,s971504115,آزمون فرهنگ و هنر عهد صفوی,5.218.183.178,Chrome 89.0,2021-06-24 13:30:07.097,2021-06-24 14:08:20.237,15.00
5797,s971504103,آزمون فرهنگ و هنر عهد صفوی,86.57.106.34,Chrome 91.0,2021-06-24 13:30:23.600,2021-06-24 14:12:02.130,17.00
5797,t2700,آزمون فرهنگ و هنر عهد صفوی,NULL,NULL,2021-06-19 17:26:37.033,NULL,0.00
6234,s971504103,GIS,93.110.158.197,Chrome 91.0,2021-06-26 13:30:22.257,2021-06-26 14:04:19.317,9.50
6234,s971504115,GIS,5.250.12.1,Chrome 89.0,2021-06-26 13:30:58.570,2021-06-26 14:27:35.473,7.25
6234,s971504124,GIS,2.184.140.23,Chrome 91.0,2021-06-26 13:30:12.613,2021-06-26 14:11:26.303,7.25
6234,s971504126,GIS,5.123.198.113,Chrome 91.0,2021-06-26 13:30:12.130,2021-06-26 13:56:02.300,10.00
6234,s971504107,GIS,69.194.99.58,Chrome 89.0,2021-06-26 13:30:28.210,2021-06-26 14:16:31.627,9.00
6234,s971504117,GIS,5.75.55.7,Chrome 91.0,2021-06-26 13:30:11.833,2021-06-26 14:28:58.257,8.00
6234,s971504128,GIS,37.255.153.15,Firefox 89.0,2021-06-26 13:30:06.113,2021-06-26 14:08:39.983,12.00
6234,s971504114,GIS,86.57.97.125,Chrome 91.0,2021-06-26 13:30:08.927,2021-06-26 14:29:03.447,16.00
6234,s971504130,GIS,93.110.156.189,Safari 11.0,2021-06-26 13:30:29.350,2021-06-26 14:23:41.577,18.00
6234,s971504129,GIS,5.123.127.203,Chrome 91.0,2021-06-26 13:30:14.740,2021-06-26 14:29:44.840,16.00
6234,s971504901,GIS,5.124.246.243,Chrome 91.0,2021-06-26 13:30:30.723,2021-06-26 14:08:04.457,13.00
6234,s971504119,GIS,158.58.102.56,Chrome 88.0,2021-06-26 13:30:32.663,2021-06-26 14:15:25.930,10.00
6234,s971504122,GIS,46.100.208.183,Chrome 91.0,2021-06-26 13:30:16.787,2021-06-26 14:01:13.240,9.75
6234,s971504106,GIS,93.110.148.214,Chrome 91.0,2021-06-26 13:30:20.490,2021-06-26 14:04:05.707,9.50
6234,s971504109,GIS,69.194.64.213,Chrome 89.0,2021-06-26 13:30:09.067,2021-06-26 14:30:27.040,7.25
6234,t1987,GIS,NULL,NULL,2021-06-25 14:03:57.230,NULL,0.00
6380,s971504109,تاریخ هنر نقاشی در ایران,185.22.28.246,Chrome 89.0,2021-06-28 13:30:12.430,NULL,0.00
6380,s971504106,تاریخ هنر نقاشی در ایران,5.53.43.16,Chrome 91.0,2021-06-28 13:30:40.200,2021-06-28 14:07:50.113,12.00
6380,s971504122,تاریخ هنر نقاشی در ایران,151.232.109.114,Chrome 91.0,2021-06-28 13:30:19.693,2021-06-28 14:12:24.133,16.00
6380,s971504119,تاریخ هنر نقاشی در ایران,5.250.33.241,Chrome 91.0,2021-06-28 13:30:58.357,2021-06-28 14:10:37.833,18.00
6380,s971504901,تاریخ هنر نقاشی در ایران,5.123.29.19,Chrome 91.0,2021-06-28 13:31:16.143,2021-06-28 14:15:22.500,16.00
6380,s971504129,تاریخ هنر نقاشی در ایران,5.124.142.58,Chrome 91.0,2021-06-28 13:30:04.477,2021-06-28 14:15:17.343,13.00
6380,s971504130,تاریخ هنر نقاشی در ایران,69.194.76.52,Safari 11.0,2021-06-28 13:30:33.337,NULL,0.00
6380,s971504117,تاریخ هنر نقاشی در ایران,78.39.19.35,Chrome 91.0,2021-06-28 13:30:38.403,2021-06-28 14:13:02.733,0.00
6380,s971504114,تاریخ هنر نقاشی در ایران,86.57.103.245,Chrome 91.0,2021-06-28 13:30:19.663,2021-06-28 14:15:30.147,0.00
6380,t1180,تاریخ هنر نقاشی در ایران,NULL,NULL,2021-06-27 23:57:29.513,NULL,0.00
6380,s971504128,تاریخ هنر نقاشی در ایران,37.255.156.49,Firefox 89.0,2021-06-28 13:30:06.303,2021-06-28 14:03:20.850,12.00
6380,s971504107,تاریخ هنر نقاشی در ایران,5.124.30.67,Chrome 91.0,2021-06-28 13:30:19.787,2021-06-28 14:15:05.673,16.00
6380,s971504126,تاریخ هنر نقاشی در ایران,5.124.242.90,Chrome 91.0,2021-06-28 13:30:08.897,2021-06-28 14:07:22.330,18.00
6380,s971504124,تاریخ هنر نقاشی در ایران,5.250.7.109,Chrome 93.0,2021-06-28 13:30:11.460,2021-06-28 14:02:46.460,16.00
6380,s971504115,تاریخ هنر نقاشی در ایران,5.218.217.221,Chrome 91.0,2021-06-28 13:31:21.287,2021-06-28 14:13:40.537,13.00
6380,s971504103,تاریخ هنر نقاشی در ایران,86.57.76.191,Chrome 91.0,2021-06-28 13:30:27.413,2021-06-28 14:04:27.850,12.00
6380,s971504116,تاریخ هنر نقاشی در ایران,85.239.199.198,Chrome 84.0,2021-06-28 13:30:26.807,2021-06-28 14:12:24.823,16.00
6454,s971504116,Evolution,5.218.91.141,Chrome 84.0,2021-07-05 13:32:49.593,2021-07-05 14:29:08.283,18.00
6454,s971504103,Evolution,93.110.213.113,Chrome 91.0,2021-07-05 13:30:28.000,2021-07-05 14:27:53.087,16.00
6454,s971504115,Evolution,5.218.106.37,Chrome 89.0,2021-07-05 13:30:39.970,2021-07-05 14:28:02.413,13.00
6454,s971504124,Evolution,188.215.210.94,Chrome 91.0,2021-07-05 13:30:23.797,2021-07-05 14:24:41.650,10.25
6454,s971504126,Evolution,5.123.172.226,Chrome 91.0,2021-07-05 13:30:09.517,2021-07-05 14:14:19.937,18.25
6454,s971504107,Evolution,93.110.15.252,Chrome 91.0,2021-07-05 13:30:28.830,2021-07-05 14:29:38.347,13.75
6454,s971504128,Evolution,5.22.71.27,Firefox 89.0,2021-07-05 13:30:08.077,2021-07-05 14:16:08.107,15.50
6454,s971504114,Evolution,86.57.119.229,Chrome 91.0,2021-07-05 13:30:10.953,2021-07-05 14:29:51.663,5.75
6454,s971504117,Evolution,31.7.121.11,Chrome 91.0,2021-07-05 13:30:12.203,NULL,7.00
6454,s971504130,Evolution,5.22.76.144,Chrome 87.0,2021-07-05 13:30:09.860,2021-07-05 14:26:05.993,6.25
6454,s971504129,Evolution,5.124.25.251,Chrome 91.0,2021-06-30 14:21:09.820,2021-07-05 14:21:16.620,17.50
6454,s971504901,Evolution,5.123.164.132,Chrome 88.0,2021-06-30 13:44:48.867,2021-07-05 14:30:22.173,14.50
6454,s971504119,Evolution,69.194.82.173,Chrome 56.0,2021-07-05 13:30:31.003,2021-07-05 14:30:37.607,12.25
6454,s971504122,Evolution,2.184.131.248,Chrome 91.0,2021-07-05 13:30:20.673,2021-07-05 14:29:12.877,18.50
6454,s971504106,Evolution,5.218.119.201,Chrome 91.0,2021-07-05 13:30:26.923,2021-07-05 14:28:53.440,18.50
6454,s971504109,Evolution,185.22.28.130,Chrome 89.0,2021-06-30 13:48:28.593,2021-07-05 14:30:25.253,16.25
6454,t1987,Evolution,NULL,NULL,2021-06-30 16:38:54.273,NULL,0.00
6605,s971504109,امتحان نهایی,5.218.209.98,Chrome 89.0,2021-07-04 13:40:07.363,2021-07-04 14:30:46.317,17.00
6605,t1421,امتحان نهایی,NULL,NULL,2021-07-04 00:30:18.600,NULL,0.00
6605,s971504106,امتحان نهایی,5.53.42.15,Chrome 91.0,2021-07-04 13:40:27.100,2021-07-04 14:30:10.417,18.98
6605,s971504122,امتحان نهایی,46.100.207.220,Chrome 91.0,2021-07-04 13:40:12.380,2021-07-04 14:29:01.180,15.76
6605,s971504119,امتحان نهایی,85.239.210.60,Chrome 91.0,2021-07-04 13:40:21.537,2021-07-04 14:29:57.553,14.98
6605,s971504901,امتحان نهایی,5.123.230.89,Chrome 91.0,2021-07-04 13:41:04.907,2021-07-04 14:30:07.973,15.88
6605,s971504129,امتحان نهایی,5.124.253.35,Chrome 91.0,2021-07-04 13:40:43.167,2021-07-04 14:29:54.893,19.98
6605,s971504130,امتحان نهایی,5.218.200.114,Chrome 87.0,2021-07-04 13:40:11.363,2021-07-04 14:29:11.780,15.76
6605,s971504117,امتحان نهایی,151.234.166.30,Chrome 91.0,2021-07-04 13:40:12.690,2021-07-04 14:28:23.113,13.87
6605,s971504114,امتحان نهایی,5.250.97.67,Chrome 91.0,2021-07-04 13:40:10.380,2021-07-04 14:27:48.060,12.77
6605,s971504128,امتحان نهایی,37.255.156.4,Firefox 89.0,2021-07-04 13:40:07.457,2021-07-04 14:11:31.493,13.00
6605,s971504107,امتحان نهایی,93.110.81.213,Chrome 91.0,2021-07-04 13:40:23.300,NULL,0.00
6605,s971504126,امتحان نهایی,5.123.39.18,Chrome 91.0,2021-07-04 13:40:11.473,2021-07-04 14:15:30.670,18.98
6605,s971504124,امتحان نهایی,188.215.219.131,Chrome 90.0,2021-07-04 13:40:39.400,2021-07-04 14:28:32.930,15.76
6605,s971504115,امتحان نهایی,158.58.97.93,Chrome 89.0,2021-07-04 13:41:13.657,2021-07-04 14:25:27.167,14.98
6605,s971504103,امتحان نهایی,86.57.91.243,Chrome 91.0,2021-07-04 13:40:27.787,2021-07-04 14:28:29.287,15.88
6605,s971504116,امتحان نهایی,93.110.106.205,Chrome 84.0,2021-07-04 13:40:32.193,2021-07-04 14:29:31.500,19.98
6656,s971504116,نهایی تاجی و حسین پور,NULL,NULL,NULL,NULL,0.00
6656,s971504115,نهایی تاجی و حسین پور,NULL,NULL,NULL,NULL,0.00
6656,s971504124,نهایی تاجی و حسین پور,NULL,NULL,NULL,NULL,0.00
6656,s971504126,نهایی تاجی و حسین پور,NULL,NULL,NULL,NULL,0.00
