UserName,QuestionID,Title,UserRespnse,Title,ExamID,Title,ResourcePrimaryName
s961801110,37318, درصد حجمی بخار آب در جو زمین چقدر است؟    ,1000,صفر تا 4 درصد ,4553,میانترم هوا و اقلیم شناسی خرداد 1400,هوا و اقلیم شناسی گروه (۱)
s971804114,37318, درصد حجمی بخار آب در جو زمین چقدر است؟    ,1000,صفر تا 4 درصد ,4553,میانترم هوا و اقلیم شناسی خرداد 1400,هوا و اقلیم شناسی گروه (۱)
s981804234,37318, درصد حجمی بخار آب در جو زمین چقدر است؟    ,1000,صفر تا 4 درصد ,4553,میانترم هوا و اقلیم شناسی خرداد 1400,هوا و اقلیم شناسی گروه (۱)
s991802216,37318, درصد حجمی بخار آب در جو زمین چقدر است؟    ,1000,صفر تا 4 درصد ,4553,میانترم هوا و اقلیم شناسی خرداد 1400,هوا و اقلیم شناسی گروه (۱)
s991804202,37318, درصد حجمی بخار آب در جو زمین چقدر است؟    ,100,صفر تا 4 درصد ,4553,میانترم هوا و اقلیم شناسی خرداد 1400,هوا و اقلیم شناسی گروه (۱)
s991804203,37318, درصد حجمی بخار آب در جو زمین چقدر است؟    ,10,صفر تا 4 درصد ,4553,میانترم هوا و اقلیم شناسی خرداد 1400,هوا و اقلیم شناسی گروه (۱)
s991804204,37318, درصد حجمی بخار آب در جو زمین چقدر است؟    ,1000,صفر تا 4 درصد ,4553,میانترم هوا و اقلیم شناسی خرداد 1400,هوا و اقلیم شناسی گروه (۱)
s991804207,37318, درصد حجمی بخار آب در جو زمین چقدر است؟    ,1000,صفر تا 4 درصد ,4553,میانترم هوا و اقلیم شناسی خرداد 1400,هوا و اقلیم شناسی گروه (۱)
s991804208,37318, درصد حجمی بخار آب در جو زمین چقدر است؟    ,100,صفر تا 4 درصد ,4553,میانترم هوا و اقلیم شناسی خرداد 1400,هوا و اقلیم شناسی گروه (۱)
s991804209,37318, درصد حجمی بخار آب در جو زمین چقدر است؟    ,10,صفر تا 4 درصد ,4553,میانترم هوا و اقلیم شناسی خرداد 1400,هوا و اقلیم شناسی گروه (۱)
s991804210,37318, درصد حجمی بخار آب در جو زمین چقدر است؟    ,1000,صفر تا 4 درصد ,4553,میانترم هوا و اقلیم شناسی خرداد 1400,هوا و اقلیم شناسی گروه (۱)
