UserName,QuestionID,Title,UserRespnse,Title,ExamID,Title,ResourcePrimaryName
s941206123,28051,در تعریف به¬نژادی گیاهان توجه به چه جنبه¬هایی اهمیت دارد؟,1,همه موارد,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s951206502,28051,در تعریف به¬نژادی گیاهان توجه به چه جنبه¬هایی اهمیت دارد؟,1,همه موارد,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s971206901,28051,در تعریف به¬نژادی گیاهان توجه به چه جنبه¬هایی اهمیت دارد؟,1,همه موارد,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s981206202,28051,در تعریف به¬نژادی گیاهان توجه به چه جنبه¬هایی اهمیت دارد؟,1,همه موارد,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s981206204,28051,در تعریف به¬نژادی گیاهان توجه به چه جنبه¬هایی اهمیت دارد؟,1,همه موارد,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s981206205,28051,در تعریف به¬نژادی گیاهان توجه به چه جنبه¬هایی اهمیت دارد؟,1,همه موارد,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s981206209,28051,در تعریف به¬نژادی گیاهان توجه به چه جنبه¬هایی اهمیت دارد؟,1,همه موارد,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s981206212,28051,در تعریف به¬نژادی گیاهان توجه به چه جنبه¬هایی اهمیت دارد؟,1,همه موارد,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s981206218,28051,در تعریف به¬نژادی گیاهان توجه به چه جنبه¬هایی اهمیت دارد؟,1,همه موارد,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s981206223,28051,در تعریف به¬نژادی گیاهان توجه به چه جنبه¬هایی اهمیت دارد؟,1,همه موارد,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s981206224,28051,در تعریف به¬نژادی گیاهان توجه به چه جنبه¬هایی اهمیت دارد؟,1,همه موارد,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s981206225,28051,در تعریف به¬نژادی گیاهان توجه به چه جنبه¬هایی اهمیت دارد؟,1,همه موارد,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s981206226,28051,در تعریف به¬نژادی گیاهان توجه به چه جنبه¬هایی اهمیت دارد؟,1,همه موارد,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s981206230,28051,در تعریف به¬نژادی گیاهان توجه به چه جنبه¬هایی اهمیت دارد؟,1,همه موارد,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s941206123,28053,به¬نژادی کلزا برای مصرف انسانی باعث کاهش کدامیک شده¬است؟,1000,اسید اروسیک,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s951206502,28053,به¬نژادی کلزا برای مصرف انسانی باعث کاهش کدامیک شده¬است؟,1000,اسید اروسیک,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s971206901,28053,به¬نژادی کلزا برای مصرف انسانی باعث کاهش کدامیک شده¬است؟,1000,اسید اروسیک,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s981206202,28053,به¬نژادی کلزا برای مصرف انسانی باعث کاهش کدامیک شده¬است؟,10,اسید اروسیک,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s981206204,28053,به¬نژادی کلزا برای مصرف انسانی باعث کاهش کدامیک شده¬است؟,1000,اسید اروسیک,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s981206205,28053,به¬نژادی کلزا برای مصرف انسانی باعث کاهش کدامیک شده¬است؟,1000,اسید اروسیک,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s981206209,28053,به¬نژادی کلزا برای مصرف انسانی باعث کاهش کدامیک شده¬است؟,1000,اسید اروسیک,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s981206212,28053,به¬نژادی کلزا برای مصرف انسانی باعث کاهش کدامیک شده¬است؟,1000,اسید اروسیک,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s981206218,28053,به¬نژادی کلزا برای مصرف انسانی باعث کاهش کدامیک شده¬است؟,1000,اسید اروسیک,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s981206223,28053,به¬نژادی کلزا برای مصرف انسانی باعث کاهش کدامیک شده¬است؟,1000,اسید اروسیک,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s981206224,28053,به¬نژادی کلزا برای مصرف انسانی باعث کاهش کدامیک شده¬است؟,1000,اسید اروسیک,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
s981206225,28053,به¬نژادی کلزا برای مصرف انسانی باعث کاهش کدامیک شده¬است؟,1000,اسید اروسیک,3,اصلاح تستی,مبانی اصلاح گیاهان باغبانی
