UserName,QuestionID,Title,UserRespnse,Title,ExamID,Title,ResourcePrimaryName
s961406114,31617,کدام عبارت صحیح است؟,100,راههایی وجود دارد تا بتوان کیفیت محصول نرم‌افزاری را قبل از اجرا نیز ارزیابی کرد.,3057,امتحان اول درس مهندسی نرم‌افزار,مهندسی نرم افزار    گروه (۱)
s961406123,31617,کدام عبارت صحیح است؟,1,راههایی وجود دارد تا بتوان کیفیت محصول نرم‌افزاری را قبل از اجرا نیز ارزیابی کرد.,3057,امتحان اول درس مهندسی نرم‌افزار,مهندسی نرم افزار    گروه (۱)
s961406132,31617,کدام عبارت صحیح است؟,100,راههایی وجود دارد تا بتوان کیفیت محصول نرم‌افزاری را قبل از اجرا نیز ارزیابی کرد.,3057,امتحان اول درس مهندسی نرم‌افزار,مهندسی نرم افزار    گروه (۱)
s961406145,31617,کدام عبارت صحیح است؟,100,راههایی وجود دارد تا بتوان کیفیت محصول نرم‌افزاری را قبل از اجرا نیز ارزیابی کرد.,3057,امتحان اول درس مهندسی نرم‌افزار,مهندسی نرم افزار    گروه (۱)
s961406150,31617,کدام عبارت صحیح است؟,100,راههایی وجود دارد تا بتوان کیفیت محصول نرم‌افزاری را قبل از اجرا نیز ارزیابی کرد.,3057,امتحان اول درس مهندسی نرم‌افزار,مهندسی نرم افزار    گروه (۱)
s961406168,31617,کدام عبارت صحیح است؟,100,راههایی وجود دارد تا بتوان کیفیت محصول نرم‌افزاری را قبل از اجرا نیز ارزیابی کرد.,3057,امتحان اول درس مهندسی نرم‌افزار,مهندسی نرم افزار    گروه (۱)
s961406169,31617,کدام عبارت صحیح است؟,100,راههایی وجود دارد تا بتوان کیفیت محصول نرم‌افزاری را قبل از اجرا نیز ارزیابی کرد.,3057,امتحان اول درس مهندسی نرم‌افزار,مهندسی نرم افزار    گروه (۱)
s961406182,31617,کدام عبارت صحیح است؟,100,راههایی وجود دارد تا بتوان کیفیت محصول نرم‌افزاری را قبل از اجرا نیز ارزیابی کرد.,3057,امتحان اول درس مهندسی نرم‌افزار,مهندسی نرم افزار    گروه (۱)
s961406503,31617,کدام عبارت صحیح است؟,100,راههایی وجود دارد تا بتوان کیفیت محصول نرم‌افزاری را قبل از اجرا نیز ارزیابی کرد.,3057,امتحان اول درس مهندسی نرم‌افزار,مهندسی نرم افزار    گروه (۱)
s971406110,31617,کدام عبارت صحیح است؟,100,راههایی وجود دارد تا بتوان کیفیت محصول نرم‌افزاری را قبل از اجرا نیز ارزیابی کرد.,3057,امتحان اول درس مهندسی نرم‌افزار,مهندسی نرم افزار    گروه (۱)
s971406117,31617,کدام عبارت صحیح است؟,100,راههایی وجود دارد تا بتوان کیفیت محصول نرم‌افزاری را قبل از اجرا نیز ارزیابی کرد.,3057,امتحان اول درس مهندسی نرم‌افزار,مهندسی نرم افزار    گروه (۱)
s971406119,31617,کدام عبارت صحیح است؟,100,راههایی وجود دارد تا بتوان کیفیت محصول نرم‌افزاری را قبل از اجرا نیز ارزیابی کرد.,3057,امتحان اول درس مهندسی نرم‌افزار,مهندسی نرم افزار    گروه (۱)
s971406123,31617,کدام عبارت صحیح است؟,100,راههایی وجود دارد تا بتوان کیفیت محصول نرم‌افزاری را قبل از اجرا نیز ارزیابی کرد.,3057,امتحان اول درس مهندسی نرم‌افزار,مهندسی نرم افزار    گروه (۱)
s971406125,31617,کدام عبارت صحیح است؟,100,راههایی وجود دارد تا بتوان کیفیت محصول نرم‌افزاری را قبل از اجرا نیز ارزیابی کرد.,3057,امتحان اول درس مهندسی نرم‌افزار,مهندسی نرم افزار    گروه (۱)
s971406140,31617,کدام عبارت صحیح است؟,100,راههایی وجود دارد تا بتوان کیفیت محصول نرم‌افزاری را قبل از اجرا نیز ارزیابی کرد.,3057,امتحان اول درس مهندسی نرم‌افزار,مهندسی نرم افزار    گروه (۱)
s971406149,31617,کدام عبارت صحیح است؟,100,راههایی وجود دارد تا بتوان کیفیت محصول نرم‌افزاری را قبل از اجرا نیز ارزیابی کرد.,3057,امتحان اول درس مهندسی نرم‌افزار,مهندسی نرم افزار    گروه (۱)
s971406159,31617,کدام عبارت صحیح است؟,100,راههایی وجود دارد تا بتوان کیفیت محصول نرم‌افزاری را قبل از اجرا نیز ارزیابی کرد.,3057,امتحان اول درس مهندسی نرم‌افزار,مهندسی نرم افزار    گروه (۱)
s971406160,31617,کدام عبارت صحیح است؟,100,راههایی وجود دارد تا بتوان کیفیت محصول نرم‌افزاری را قبل از اجرا نیز ارزیابی کرد.,3057,امتحان اول درس مهندسی نرم‌افزار,مهندسی نرم افزار    گروه (۱)
s971406165,31617,کدام عبارت صحیح است؟,100,راههایی وجود دارد تا بتوان کیفیت محصول نرم‌افزاری را قبل از اجرا نیز ارزیابی کرد.,3057,امتحان اول درس مهندسی نرم‌افزار,مهندسی نرم افزار    گروه (۱)
s961406114,31618,کدامیک از عبارات زیر در مورد نرم‌افزار صحیح می‌باشد؟ ,10, هزینه‌ی نرم‌افزار در مهندسی آن متمرکز است.,3057,امتحان اول درس مهندسی نرم‌افزار,مهندسی نرم افزار    گروه (۱)
s961406115,31618,کدامیک از عبارات زیر در مورد نرم‌افزار صحیح می‌باشد؟ ,10, هزینه‌ی نرم‌افزار در مهندسی آن متمرکز است.,3057,امتحان اول درس مهندسی نرم‌افزار,مهندسی نرم افزار    گروه (۱)
s961406123,31618,کدامیک از عبارات زیر در مورد نرم‌افزار صحیح می‌باشد؟ ,10, هزینه‌ی نرم‌افزار در مهندسی آن متمرکز است.,3057,امتحان اول درس مهندسی نرم‌افزار,مهندسی نرم افزار    گروه (۱)
